பல்துறை,3,பல்துறை
அப்பம்,3,அப்ப
மார்கெட்,3,"மார்கெட்டில்,மார்கெட்டுக்கு"
சுதேசி,3,சுதேசி
கிராமியம்,3,கிராமிய
விடை,3,"விடையை,விடைகளை"
பிரவுன்,3,பிரவுன்
இணங்கு,3,இணங்க
பூவாளி,3,பூவாளியால்
குரல்,3,குரல்
ஜப்பானியர்,3,ஜப்பானியர்கள்
ஒன்றிணை,3,"ஒன்றிணைத்து,ஒன்றிணைக்கலாம்,ஒன்றிணைத்தாலும்,ஒன்றிணைத்தபின்,ஒன்றிணைப்பதன்"
தைரியம்,3,தைரியமாக
மைதானம்,3,"மைதானங்களாக,மைதானத்தில்,மைதானம்"
பாமரம்,3,பாமர
சரஸ்வதி,3,"சரஸ்வதி,சரஸ்வதிக்கு"
எவர்,3,"எவர்,எவர்க்கும்,எவரேனும்"
பனிக்காலம்,3,"பனிக்காலங்களில்,பனிக்காலத்தைத்,பனிக்காலத்தில்"
நதிநீர்,3,நதிநீர்
பாடுபடு,3,"பாடுபடக்கூடியவன்,பாடுபடுவோம்"
செல்வராஜ்,3,"செல்வராஜ்,செல்வராஜிடம்"
கிருஷ்ணமூர்த்தி,3,கிருஷ்ணமூர்த்தி
தியாகராஜர்,3,தியாகராஜன்
சண்முகநாதன்,3,சண்முகநாதன்
முதல்நிலை,3,"முதல்நிலை,முதல்நிலைத்"
நீர்க்கட்டி,3,நீர்க்கட்டிகள்
கரும்பச்சை,3,கரும்பச்சை
ஒழி,3,"ஒழிந்து,ஒழிய,ஒழிவதுடன்"
கீற்று,3,"கீற்றுகள்,கீற்றுக்,கீற்றை"
நீர்க்கடுப்பு,3,"நீர்க்கடுப்பை,நீர்க்கடுப்பு"
மனசு,3,"மனசும்,மனசுக்கு,மனசில்"
ஊறல்,3,"ஊறலை,ஊறல்"
பணச்செலவு,3,பணச்செலவு
நிமித்தம்,3,"நிமித்தம்,நிமித்தமாக"
உளம்,3,உள
உத்தேசி,3,"உத்தேசித்தே,உத்தேசித்து,உத்தேசித்துப்"
சாமானியம்,3,"சாமானியமான,சாமானியமானது,சாமானியமாய்,சாமானியமானவை,சாமானியமாய்த்"
தோட்டக்காரர்,3,"தோட்டக்காரன்,தோட்டக்காரர்கள்"
வதங்கு,3,"வதங்கின,வதங்கும்,வதங்கிப்போகும்"
கீழ்ப்புறம்,3,கீழ்ப்புறத்தில்
கீறு,3,"கீறிச்,கீறினால்,கீறிவிட"
மடி,3,"மடித்து,மடிப்புடன்"
ஜாவா,3,"ஜாவா,ஜாவாவிலிருந்து"
ஏகாம்பரம்,3,ஏகாம்பரம்
வெள்ளைச்சாமி,3,வெள்ளைச்சாமி
புலம்பு,3,"புலம்பிக்கொண்டே,புலம்புவதைக்"
சோளத்தட்டை,3,"சோளத்தட்டைக்குப்,சோளத்தட்டையை"
ராத்திரி,3,ராத்திரி
ஜல்லிக்கட்டு,3,"ஜல்லிக்கட்டு,ஜல்லிக்கட்டுக்,ஜல்லிக்கட்டுகளும்"
நரிப்பயறு,3,நரிப்பயறு
உட்புகு,3,"உட்புகுதலை,உட்புகுவதற்கும்,உட்புகுவதால்"
ஒற்றுமை,3,"ஒற்றுமை,ஒற்றுமையே"
வலி,3,வலியும்
காலிஃபிளவர்,3,"காலிஃபிளவர்,காலிஃபிளவரில்தான்"
இளவேனில்,3,இளவேனில்
முதுவேனில்,3,முதுவேனில்
கூதிர்,3,கூதிர்
முன்பனி,3,"முன்பனி,முன்பனிக்"
பின்பனி,3,"பின்பனி,பின்பனிக்"
ரகசியம்,3,"ரகசிய,ரகசியம்,ரகசியமோ"
இருப்பிடம்,3,"இருப்பிடத்தையும்,இருப்பிடமும்,இருப்பிடத்தினை"
கோபுரம்,3,"கோபுரங்கள்,கோபுரம்,கோபுரங்களிலிருந்து"
வழுக்கை,3,வழுக்கைத்
பறவையினம்,3,"பறவையினங்களில்,பறவையினத்தின்"
போஷி,3,"போஷித்து,போஷிக்கவேண்டும்,போஷிப்பதற்கு,போஷிப்பதற்குத்,போஷிப்புக்கு"
சங்குப்பூ,3,சங்குப்பூ
ஆட்டை,3,"ஆட்டை,ஆட்டைக்"
புண்ணியமூர்த்தி,3,புண்ணியமூர்த்தியைச்
மருந்தியல்,3,"மருந்தியல்,மருந்தியலாளர்"
நாட்டுப்புறம்,3,நாட்டுப்புற
தேடல்,3,"தேடலிலும்,தேடலும்,தேடலின்"
வள்ளிக்கிழங்கு,3,"வள்ளிக்கிழங்குதான்,வள்ளிக்கிழங்கை"
குடியரசு,3,"குடியரசு,குடியரசில்"
கோந்து,3,கோந்து
பனைமரம்,3,"பனைமரத்தின்,பனைமரம்,பனைமரங்களின்"
பதநீர்,3,"பதநீரை,பதநீருக்கும்,பதநீர்,பதநீரைக்"
பிறவி,3,"பிறவி,பிறவியில்,பிறவிகளை,பிறவியாகப்,இப்பிறவிப்,பிறவியைச்,பிறவிகளில்,பிறவியாகத்"
ஊனம்,3,"ஊனம்,ஊனப்,ஊனமாகாது"
மறதி,3,"மறதி,மறதியைப்"
துடுப்பு,3,"துடுப்பு,துடுப்புகள்"
பிரியா,3,பிரியா
சரிதம்,3,சரிதம்
பூசனம்,3,"பூசனம்,பூசனத்துடன்"
கிழி,3,"கிழித்து,கிழித்துவிட்டு"
இறந்துபோகு,3,"இறந்துபோன,இறந்துபோகும்"
உறைபனி,3,"உறைபனி,அவ்வுறைபனியே"
பொடியாகு,3,"பொடியான,பொடியாக"
கிண்ணம்,3,"கிண்ணத்தில்,கிண்ணத்தை,கிண்ணம்"
சாந்து,3,"சாந்தால்,சாந்தின்"
நயம்,3,"நயமான,நயமாயும்"
கழிமுகம்,3,"கழிமுகத்,கழிமுகப்"
பிரீமியம்,3,"பிரீமியம்,பிரீமியமாக"
நேர்மை,3,நேர்மையாகவும்
கையுறை,3,"கையுறை,கையுறைகள்"
கோவா,3,கோவாவில்
விலையுயர்,3,விலையுயர்ந்த
சிவர்,3,"சிவன்,சிவனும்,சிவனின்"
வேல்,3,"வேல்,வேலைப்போல்"
தெய்வீகம்,3,தெய்வீக
குன்று,3,"குன்றிய,குன்றியவர்கள்,குன்றிவிடும்"
தலைவலி,3,"தலைவலியையும்,தலைவலியால்,தலைவலிக்கு,தலைவலியாகவே"
எமன்,3,எமன்
ரத்து,3,"ரத்தானது,ரத்து"
அச்சம்,3,"அச்சம்,அச்சமும்"
மந்திரி,3,"மந்திரிகள்,மந்திரியைச்,மந்திரிகளை"
எடுத்துரை,3,"எடுத்துரைப்போம்,எடுத்துரைக்காமல்,எடுத்துரைக்கவும்,எடுத்துரைத்து"
அழு,3,"அழுத,அழுவதும்,அழுதாக"
முத்துப்பேட்டை,3,முத்துப்பேட்டை
தில்லை,3,தில்லை
நாரை,3,நாரை
வேய்,3,"வேய்ந்த,வேயப்பட்டதை"
அங்கம்,3,அங்க
பின்னோக்கி,3,"பின்னோக்கிக்,பின்னோக்கிப்"
யுனானி,3,யுனானி
நீதி,3,நீதி
உச்சநீதிமன்றம்,3,"உச்சநீதிமன்றம்,உச்சநீதிமன்றமோ"
தீர்ப்பாயம்,3,"தீர்ப்பாயத்தில்,தீர்ப்பாயம்,தீர்ப்பாயத்துக்கு"
விசாரணை,3,"விசாரணைக்கு,விசாரணைக்காக,விசாரணையை"
தூர்வாரி,3,தூர்வாரி
குடிதண்ணீர்,3,"குடிதண்ணீர்,குடிதண்ணீருக்கு,குடிதண்ணீரை"
அற்ற,3,அற்ற
ஆமோதி,3,"ஆமோதித்த,ஆமோதித்து,ஆமோதிக்கும்"
தேரை,3,"தேரையே,தேரையிடம்,தேரையில்"
குல்லை,3,குல்லை
தாழை,3,தாழை
புரம்,3,புரம்
தீபகற்பம்,3,தீபகற்ப
சீதம்,3,"சீத,சீதம்"
உள்ளம்,3,"உள்ளத்து,உள்ளம்,உள்ளத்தில்,உள்ளமும்"
எக்ஸ்ரே,3,எக்ஸ்ரே
தீயர்,3,தீய
மீன்பிடி,3,"மீன்பிடி,மீன்பிடிக்கும்"
ஜோடி,3,ஜோடி
மோனி,3,அம்மோனியாவானது
விலைபோகு,3,"விலைபோகும்,விலைபோகிறது"
துறைமுகம்,3,"துறைமுகத்திற்கு,துறைமுகமான,துறைமுகங்களாகச்"
முறி,3,முறிக்கும்
தேள்,3,தேள்
யானைக்கால்,3,யானைக்கால்
தப்பு,3,"தப்ப,தப்பாமல்,தப்பவில்லை"
திருஷ்டி,3,திருஷ்டி
நால்,3,"நாலாவது,நாலுக்கு"
சங்கதி,3,"சங்கதிகளின்,சங்கதியைச்"
தீரம்,3,தீர
ஆகாரம்,3,"ஆகாரம்,ஆகாரத்தின்,ஆகாரத்திற்கு,ஆகாரமான"
புஷ்பம்,3,"புஷ்பங்களைப்,புஷ்பங்கள்போன்ற,புஷ்பம்"
கூற்று,3,"கூற்றை,கூற்றிலிருந்து"
சகலர்,3,சகல
தாரை,3,"தாரைகளாக,தாரைகளுடன்,தாரைகளாகவும்"
திரள்,3,"திரண்ட,திரண்டு"
திராவகம்,3,"திராவகத்துடன்,திராவகம்"
ஆனியன்,3,ஆனியன்
அல்லியம்,3,அல்லியம்
வடிநிலம்,3,வடிநில
தூர்,3,"தூர்வினால்,தூர்ந்துபோகாமல்"
கோமாதா,3,"கோமாதா,கோமாதாக்கள்,கோமாதாவால்,கோமாதாவும்"
வைதீகர்,3,"வைதீக,வைதீகப்,வைதீகக்"
பஞ்சபூதம்,3,"பஞ்சபூதங்களுள்,பஞ்சபூதங்களின்"
வேதாந்தம்,3,"வேதாந்தங்களும்,வேதாந்தங்களில்,வேதாந்தங்கள்"
பிற்காலம்,3,"பிற்கால,பிற்காலத்தில்"
பழங்குடி,3,"பழங்குடி,பழங்குடித்"
ராஜ்ஜியம்,3,"ராஜ்ஜியங்கள்,ராஜ்ஜியங்களாக,ராஜ்ஜியத்தில்"
உச்சரி,3,"உச்சரிப்பு,உச்சரிக்கப்பட,உச்சரிக்கப்படவேண்டும்"
புகை,3,"புகையின்,புகையும்"
தீப்பெட்டி,3,"தீப்பெட்டி,தீப்பெட்டித்"
புண்ணியம்,3,"புண்ணியம்,புண்ணியமும்"
இனிமை,3,"இனிமையான,இனிமையானது"
இருமண்,3,இருமண்
டீஸ்பூன்,3,டீஸ்பூன்
கசாயம்,3,கசாயம்
புத்தம்,3,"புத்தம்,புத்தமும்,புத்தங்கள்"
சிதைவடை,3,"சிதைவடைகிறது,சிதைவடையாமல்,சிதைவடைவதாலும்"
சுவாமி,3,சுவாமி
ராம்,3,ராம்
பிரான்ஸ்,3,பிரான்ஸ்
கதை,3,கதை
நிகண்டு,3,"நிகண்டு,நிகண்டுகள்"
தொல்காப்பியம்,3,"தொல்காப்பியத்திலும்,தொல்காப்பியத்தில்,தொல்காப்பியம்"
வடமொழி,3,"வடமொழி,வடமொழிப்,வடமொழியில்"
கோரைக்கிழங்கு,3,கோரைக்கிழங்கு
சீராக்கம்,3,சீராக்க
அமிர்தம்,3,அமிர்தப்
ஆதிவாசி,3,"ஆதிவாசி,ஆதிவாசிகள்,ஆதிவாசிகளில்"
கொன்றை,3,கொன்றைப்
கமிஷன்,3,"கமிஷன்,கமிஷனுக்கே"
வேலிப்பயிர்,3,"வேலிப்பயிராகப்,வேலிப்பயிராகவும்,வேலிப்பயிரைத்,வேலிப்பயிர்"
சங்கு,3,"சங்கு,சங்கை"
பேதியாகு,3,"பேதியாகி,பேதியாகும்,பேதியான"
மரியாதை,3,"மரியாதையோடு,மரியாதைக்குரியவை,மரியாதையுடனும்"
வேர்ப்பட்டை,3,"வேர்ப்பட்டை,வேர்ப்பட்டையை"
புழக்கம்,3,புழக்கத்தில்
பேதி,3,"பேதியால்,பேதிக்கு"
சூடுபடுத்து,3,சூடுபடுத்தி
நகர்,3,"நகர்களின்,நகருக்குப்,நகர்களையும்"
ஜனத்தொகை,3,ஜனத்தொகை
ஆடுமாடு,3,"ஆடுமாடுகள்,ஆடுமாடுகளுக்கு,ஆடுமாடுகளுக்குத்,ஆடுமாடுகளுக்கும்,ஆடுமாடுகளும்"
தள்ளிவிடு,3,"தள்ளிவிடுகிறபடியால்,தள்ளிவிட்டு,தள்ளிவிடும்"
சரிப்படு,3,"சரிப்படாததால்,சரிப்பட்டு"
பவுன்,3,பவுன்
நிறை,3,"நிறையுள்ளது,நிறையில்,நிறைதான்"
தவசி,3,"தவசி,தவசிகள்"
கற்பகம்,3,கற்பகத்
பொருள்படு,3,"பொருள்படும்,பொருள்படவும்,பொருள்படப்"
கொல்லை,3,"கொல்லைகளில்,கொல்லையில்,கொல்லைக்"
நினைவாற்றல்,3,"நினைவாற்றலைத்,நினைவாற்றல்,நினைவாற்றலையும்"
சர்ச்சை,3,"சர்ச்சை,சர்ச்சைக்கு,சர்ச்சைகள்"
கெஞ்சு,3,"கெஞ்சுவார்,கெஞ்சி"
விந்தணு,3,விந்தணுக்களின்
நடை,3,நடைத்
மலையடிவாரம்,3,"மலையடிவாரக்,மலையடிவாரத்திலும்,மலையடிவாரமும்"
மிதி,3,மிதி
தூக்கம்,3,தூக்க
பழந்தமிழர்,3,"பழந்தமிழர்களால்,பழந்தமிழர்கள்,பழந்தமிழனைக்"
பொழுதுபோக்கு,3,பொழுதுபோக்கு
ஆச்சர்யப்படு,3,"ஆச்சர்யப்பட்டு,ஆச்சர்யப்படும்வகையில்"
அளவர்,3,"அவ்வளவா,அளவா"
குறைச்சல்,3,"குறைச்சலான,குறைச்சலாகத்தான்"
கேரு,3,"கேர,கேரி"
பல்கு,3,பல்கிப்
உரித்து,3,"உரித்து,உரித்தால்,உரித்துப்"
கொழுஞ்சி,3,கொழுஞ்சி
சமதளம்,3,"சமதளப்,சமதளத்தின்"
முன்பகுதி,3,முன்பகுதியில்
சமன்படுத்து,3,"சமன்படுத்தும்,சமன்படுத்தி"
பின்பகுதி,3,பின்பகுதியில்
கோழியினம்,3,"கோழியினப்,கோழியினங்களை,கோழியினத்தின்,கோழியினங்கள்,கோழியினங்களின்"
நெற்று,3,"நெற்று,நெற்றுகளைத்"
வெக்கை,3,"வெக்கையைத்,வெக்கைக்கு,வெக்கையைத்தவிர"
மேல்தோல்,3,"மேல்தோல்,மேல்தோலில்"
உணவியல்,3,உணவியல்
முன்கதை,3,"முன்கதை,முன்கதையை"
சுத்தர்,3,சுத்த
பாட்டு,3,"பாட்டில்ல,பாட்டுக்கு"
விலையேற்றம்,3,"விலையேற்றம்,விலையேற்றம்தான்,விலையேற்றமும்"
இப்படி,3,"இப்படித்தான்,இப்படிப்பட்டவர்கள்"
கட்டுபடி,3,"கட்டுபடியான,கட்டுபடியாகவில்லை"
தொடை,3,"தொடை,தொடைகளுக்கு"
அலுமினியம்,3,"அலுமினியத்தாலான,அலுமினியம்"
கூட்டம்,3,கூட்ட
ஆயக்குடி,3,ஆயக்குடி
லக்னோ,3,லக்னோ
மூவாயிரம்,3,மூவாயிரம்
விடைகொடு,3,விடைகொடுத்தார்
உலை,3,"உலையிலிருந்து,உலைகளை,உலைகளில்"
குடைமிளகாய்,3,குடைமிளகாய்
சாதிக்காய்,3,"சாதிக்காய்,சாதிக்காயின்"
பத்ரி,3,"பத்ரியை,பத்ரியும்"
வயிற்றுக்கடுப்பு,3,வயிற்றுக்கடுப்பு
மொட்டைமாடி,3,"மொட்டைமாடி,மொட்டைமாடியில்,மொட்டைமாடிகளில்"
கொல்லைப்புறம்,3,"கொல்லைப்புறத்தை,கொல்லைப்புறத்தில்"
விழுங்கு,3,"விழுங்கக்,விழுங்கிய,விழுங்கல்"
அறுவை,3,அறுவை
துன்பம்,3,"துன்பங்களுக்குக்,துன்பங்களுக்குரிய,துன்பங்களை"
உடம்பை,3,"உடம்பை,உடம்பைத்"
தொடங்கல்,3,தொடங்கலாம்
வியப்பு,3,"வியப்பும்,வியப்பில்"
மலை,3,"மலைப்பும்,மலைப்பவர்கள்,மலைத்துப்"
ஊமத்தை,3,ஊமத்தை
மினி,3,மினி
மிஞ்சு,3,"மிஞ்சும்,மிஞ்சினால்"
தோன்றல்,3,தோன்றலாம்
உவர்,3,"உவர்ப்பும்,உவர்ப்புச்,உவர்ப்புத்"
மாப்பிள்ளை,3,"மாப்பிள்ளைச்,மாப்பிள்ளையும்"
தனித்தன்மை,3,"தனித்தன்மை,தனித்தன்மையோடு"
ஆட்டோ,3,"ஆட்டோ,ஆட்டோவில்"
கலர்,3,கலர்
உதறு,3,"உதறிவிட்டு,உதறல்,உதறித்"
தேர்ச்சி,3,தேர்ச்சி
கலந்தாய்வு,3,"கலந்தாய்வு,கலந்தாய்வின்போது,கலந்தாய்வுக்"
பணகுடி,3,"பணகுடியிலிருந்து,பணகுடியை"
பள்ளிக்கூடம்,3,"பள்ளிக்கூடத்துக்குப்,பள்ளிக்கூடமே,பள்ளிக்கூடம்"
இன்ஸ்டிடியூட்,3,"இன்ஸ்டிடியூட்,இன்ஸ்டிடியூட்டை"
மடல்,3,மடல்கள்
நெற்றி,3,"நெற்றி,நெற்றியை,நெற்றியில்"
மஞ்சள்தூள்,3,"மஞ்சள்தூள்,மஞ்சள்தூளை,மஞ்சள்தூளையும்"
பின்பக்கம்,3,"பின்பக்கத்தில்,பின்பக்கம்"
மனோகரன்,3,மனோகரன்
தாண்டு,3,"தாண்டினால்,தாண்டும்"
ஏங்கு,3,"ஏங்கித்,ஏங்குபவர்களுக்கு,ஏங்கும்"
விதைப்பை,3,"விதைப்பை,விதைப்பைத்"
துவரம்,3,துவரம்
சிந்தி,3,"சிந்தித்துக்,சிந்திக்கும்,சிந்தித்துள்ளார்"
காண்டாமிருகம்,3,"காண்டாமிருக,காண்டாமிருகம்"
பயிர்பாதுகாப்பு,3,பயிர்பாதுகாப்பு
சுகந்தி,3,"சுகந்தி,சுகந்தியுடன்"
சோவியத்,3,சோவியத்
அடித்தளம்,3,"அடித்தளமாகக்,அடித்தளமானது"
பூச்சிநோய்,3,பூச்சிநோய்
பகைவர்,3,"பகைவன்,பகைவர்கள்"
கறம்பக்குடி,3,கறம்பக்குடி
காமராஜ்,3,காமராஜ்
தேக்குமரம்,3,"தேக்குமரம்,தேக்குமரப்"
கோலி,3,"கோலி,கோலிக்குண்டு"
ஈயம்,3,"ஈய,ஈயம்,ஈயத்தால்"
சுண்ணாம்புத்தூள்,3,"சுண்ணாம்புத்தூள்,சுண்ணாம்புத்தூளைத்"
மைக்,3,அம்மைக்
நீலநாக்கு,3,நீலநாக்கு
அச்சிடு,3,"அச்சிடப்பட்ட,அச்சிடும்,அச்சிட்டு"
நாட்டுமாடு,3,"நாட்டுமாடு,நாட்டுமாட்டின்,நாட்டுமாட்டுச்,நாட்டுமாடுகளுக்கு"
மெலி,3,மெலிந்து
ஜீரணி,3,"ஜீரணிக்கும்,ஜீரணிக்கத்தக்க"
கல்கத்தா,3,"கல்கத்தா,கல்கத்தாவில்"
கண்மாய்,3,"கண்மாய்,கண்மாய்களை"
கெண்டை,3,கெண்டை
வர்க்கம்,3,"வர்க்கமும்,வர்க்கம்"
டெக்னாலஜி,3,"டெக்னாலஜி,டெக்னாலஜிக்கு,டெக்னாலஜியா"
ஒயின்,3,"ஒயின்,ஒயினில்"
ரோடு,3,ரோடு
கட்டல்,3,கட்டலாம்
ஜெர்மன்,3,ஜெர்மன்
துலக்கு,3,"துலக்கி,துலக்கவும்,துலக்கிய"
கடாய்,3,கடாயில்
சாறெடு,3,சாறெடுத்து
வெண்டு,3,வெண்டும்
ஜலதோஷம்,3,ஜலதோஷம்
நுண்துளை,3,"நுண்துளைகள்,நுண்துளையுள்ள"
எதிர்மறை,3,"எதிர்மறை,எதிர்மறையாக"
குடிலை,3,குடிலை
சன்னல்,3,"சன்னல்,சன்னல்கள்"
அக்கம்பக்கம்,3,"அக்கம்பக்கம்,அக்கம்பக்கத்தில்"
அடிவாரம்,3,"அடிவாரத்தில்,அடிவாரம்"
காட்டாமணக்கு,3,காட்டாமணக்குச்
கசி,3,"கசிந்து,கசியும்,கசியுமானால்"
அகாடமி,3,"அகாடமியின்,அகாடமியில்"
மரவகை,3,"மரவகை,மரவகைகளை"
திருச்சிராப்பள்ளி,3,திருச்சிராப்பள்ளியில்
சேனை,3,சேனைக்
கூம்பு,3,"கூம்பு,கூம்புக்"
உதவிக்குழு,3,உதவிக்குழுக்கள்
சிந்து,3,"சிந்தும்,சிந்தியது"
கவனி,3,"கவனிக்கும்,கவனிக்குமா"
எருமைப்பால்,3,"எருமைப்பால்,எருமைப்பாலுக்கு"
குடம்,3,"குட,குடம்"
குன்றி,3,குன்றி
ஓய்,3,"ஓயாது,ஓய்ந்ததும்"
சீரகச்சம்பா,3,சீரகச்சம்பா
தன்னிச்சை,3,தன்னிச்சையாக
பெருஞ்சீரகம்,3,"பெருஞ்சீரகம்,பெருஞ்சீரகத்தை"
கொழி,3,கொழிக்கும்
வீழ்,3,"வீழ்கிறார்கள்,வீழ்ந்து"
முதலாளி,3,"முதலாளிகள்,முதலாளிகளைப்"
கிள்ளிவிடு,3,கிள்ளிவிட்டு
சீனர்,3,சீனர்கள்
பேனா,3,"பேனா,பேனாக்கள்தான்,பேனாவைத்தான்,பேனாக்களின்,பேனாவாக,பேனாவின்,பேனாவில்"
பட்டியலிடு,3,"பட்டியலிட்டுள்ளேன்,பட்டியலிடப்பட்டது"
வித்தை,3,"வித்தைச்,வித்தையை"
காகம்,3,"காகத்துக்கு,காகம்"
பெருவெள்ளம்,3,"பெருவெள்ளம்,பெருவெள்ளமும்"
அண்ணா,3,அண்ணா
ஆக்கப்பூர்வம்,3,"ஆக்கப்பூர்வமான,ஆக்கப்பூர்வமாக"
அஞ்சல்,3,அஞ்சல்
மெயின்,3,மெயின்
முதுகு,3,"முதுகு,முதுகுப்,முதுகில்"
சரிசமம்,3,"சரிசமமான,சரிசமமாக"
வீராணம்,3,வீராணம்
ஈற்று,3,"ஈற்று,ஈற்றிலிருந்து,ஈற்றில்"
அசை,3,அசை
இளங்கன்று,3,"இளங்கன்று,இளங்கன்றுகளைத்"
தோல்வி,3,"தோல்வி,தோல்வியில்,தோல்வியாகக்"
அம்பு,3,"அம்பது,அம்பு"
வார்,3,"வாரா,வாரும்"
எகிறு,3,"எகிறிடும்,எகிறியுள்ளது,எகிறியது"
கழிசல்,3,கழிசல்
கைகொடு,3,"கைகொடுக்கக்கூடியது,கைகொடுக்கும்,கைகொடுக்காது"
குளிரூட்டு,3,"குளிரூட்டும்,குளிரூட்டப்பட்ட"
சமஸ்கிருதம்,3,சமஸ்கிருதம்
ஆலம்,3,ஆலம்
அணுக்கதிர்,3,அணுக்கதிர்
நிலைப்பாடு,3,"நிலைப்பாடு,நிலைப்பாட்டையும்"
பழனிச்சாமி,3,"பழனிச்சாமி,பழனிச்சாமியிடம்"
பம்பு,3,"பம்பின்,பம்பு,பம்பும்"
அதிர்வு,3,"அதிர்வுகளை,அதிர்வினை"
டயர்,3,"டயர்,டயரை,டயர்களை"
மிஞ்சி,3,மிஞ்சியது
கனவு,3,"கனவில்,கனவு"
உமிழ்வு,3,"உமிழ்வை,உமிழ்வு"
குடை,3,"குடைபோல்,குடையை,குடைகள்"
நுண்துகள்,3,"நுண்துகள்கள்,நுண்துகள்களுடைய"
தொலைப்பேசி,3,தொலைப்பேசி
ரஜினி,3,"ரஜினி,ரஜினியை,ரஜினியின்,ரஜினிக்கு,ரஜினியே,ரஜினிக்கும்"
யதார்த்தம்,3,"யதார்த்தம்,யதார்த்தமான"
ஸ்வீடன்,3,"ஸ்வீடன்,ஸ்வீடனில்"
ரத்தசோகை,3,ரத்தசோகை
நரம்புத்தளர்ச்சி,3,"நரம்புத்தளர்ச்சி,நரம்புத்தளர்ச்சியை"
நிமிர்,3,"நிமிர்ந்து,நிமிரும்"
மும்முனை,3,மும்முனைத்
ஜோடி,3,"ஜோடியாக,ஜோடிகள்"
உதிரம்,3,"உதிர,உதிரச்"
புல்லின்,3,புல்லின்
கொழுக்கட்டை,3,கொழுக்கட்டைப்
முகவர்,3,"முகவர்கள்,முகவர்களின்"
குறுஞ்செய்தி,3,குறுஞ்செய்தியாக
இந்தி,3,இந்தி
மேல்மட்டம்,3,"மேல்மட்ட,மேல்மட்டத்திலேயே"
உள்ளுறை,3,உள்ளுறைக்
கம்பில்,3,"கம்பில்,கம்பில்தான்"
ஊது,3,"ஊதியும்,ஊதிப்போதல்"
மேற்கூரை,3,"மேற்கூரையாகப்,மேற்கூரையில்,மேற்கூரைகள்"
முற்படு,3,"முற்பட்ட,முற்பட்டோம்,முற்பட்டால்"
பலாப்பழம்,3,"பலாப்பழம்,பலாப்பழங்களும்"
கடிகாரம்,3,கடிகாரச்
அகல்,3,அகலும்
கூன்,3,கூன்
இளஞ்சூடு,3,இளஞ்சூட்டில்
களை,3,"களைத்து,களைத்துவிடுகின்றன"
தீபாவளி,3,தீபாவளி
சுளுக்கு,3,"சுளுக்கு,சுளுக்குச்"
கறி,3,கறி
தோகை,3,"தோகையின்,தோகையில்,தோகையை,தோகைகளை,தோகைக்கு"
புறக்கடை,3,"புறக்கடை,புறக்கடையில்,புறக்கடைத்"
ரவி,3,ரவி
பொட்டை,3,"பொட்டைகள்,பொட்டைக்"
சுருட்டி,3,சுருட்டி
தூவு,3,தூவினால்
கோபம்,3,"கோபம்,கோபமாக"
இரை,3,இரை
தினத்தந்தி,3,தினத்தந்தி
செவ்வகம்,3,செவ்வகமாக
இளந்தளிர்,3,"இளந்தளிர்,இளந்தளிர்கள்,இளந்தளிர்களிலும்"
பனிக்கட்டி,3,பனிக்கட்டிகள்
தொலை,3,தொலைந்தாலோ
ஆவாரை,3,ஆவாரை
கோழை,3,கோழை
வரிசைப்படுத்து,3,"வரிசைப்படுத்தி,வரிசைப்படுத்தப்படுகிறது"
தேற்று,3,"தேற்றி,தேற்றுவதில்"
மூச்சிரை,3,மூச்சிரைப்பு
அழுத்து,3,"அழுத்தினால்,அழுத்தும்"
பிரசாரம்,3,"பிரசாரத்தில்,பிரசாரம்"
கூழாங்கல்,3,கூழாங்கல்
அம்மி,3,அம்மியில்
வருசம்,3,"வருசம்,வருசமா"
சமை,3,சமைக்கும்
இதயநோய்,3,இதயநோய்
புல்தரை,3,"புல்தரைகள்,புல்தரையில்"
மோகர்,3,மோகன்
அணியினர்,3,அணியினர்
பால்கனி,3,"பால்கனியில்,பால்கனிகளில்,பால்கனியிலேயோ"
பல்பொருள்,3,பல்பொருள்
சொசைட்டி,3,சொசைட்டியின்
சகா,3,சகாக்கள்
சிகாகோ,3,"சிகாகோ,சிகாகோவில்,சிகாகோவிற்கு"
கருவேல்,3,கருவேல்
ஆணிவேர்,3,"ஆணிவேர்,ஆணிவேராக"
கிட்டம்,3,கிட்ட
காங்கேயம்,3,காங்கேயம்
பிரமாதம்,3,"பிரமாதமா,பிரமாதம்"
மெக்ஸிகோ,3,"மெக்ஸிகோவின்,மெக்ஸிகோவில்"
முப்பரிமாணம்,3,முப்பரிமாண
வெளிப்பாடு,3,"வெளிப்பாடுகள்,வெளிப்பாட்டிற்கு"
ஸ்பெயின்,3,"ஸ்பெயினில்,ஸ்பெயின்"
கெமிக்கல்,3,கெமிக்கல்
எலக்ட்ரான்,3,"எலக்ட்ரான்களை,எலக்ட்ரான்கள்,எலக்ட்ரானை"
சைவர்,3,சைவ
பேரழிவு,3,"பேரழிவு,பேரழிவுகளினால்,பேரழிவினை"
வரையறு,3,"வரையறுக்கப்பட்ட,வரையறுக்கப்பட்டன"
கேம்பிரிட்ஜ்,3,கேம்பிரிட்ஜ்
பௌதிகம்,3,"பௌதிகத்,பௌதிகக்"
வறுவல்,3,வறுவல்
திருத்தி,3,"திருத்தியான,திருத்தியை,திருத்திகளான"
உள்ளாகு,3,"உள்ளாகிறது,உள்ளாகின்றன"
